samp_country,category,fermented_food_type,sample_id,absolute-filepath
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.1.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.15.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.7.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.19.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.25.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.27.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.23.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.9.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.24.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.20.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.22.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.3.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.17.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.26.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.5.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.2.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.14.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.21.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.8.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.12.fa
Laos,fermented meat,Fermented_cabbage_with_cow_skin,MS013-1,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/MS013-1/metabat2.18.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.11.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.13.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.10.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.4.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.6.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.16.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.1.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.15.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.7.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.19.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.9.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.20.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.22.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.3.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.17.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.5.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.2.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.14.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.21.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.8.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.12.fa
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/P009/metabat2.18.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.11.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.13.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.28.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.33.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.10.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.42.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.4.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.6.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.16.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.37.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.41.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.1.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.35.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.34.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.15.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.7.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.19.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.25.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.38.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.27.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.31.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.40.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.23.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.9.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.29.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.36.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.24.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.20.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.22.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.3.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.17.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.26.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.30.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.5.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.2.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.14.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.21.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.39.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.8.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.43.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.12.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.18.fa
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B056_Sc_Na_Af/metabat2.32.fa
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B037_La_Ac_La/metabat2.4.fa
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B037_La_Ac_La/metabat2.6.fa
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B037_La_Ac_La/metabat2.1.fa
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B037_La_Ac_La/metabat2.3.fa
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B037_La_Ac_La/metabat2.5.fa
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B037_La_Ac_La/metabat2.2.fa
Slovenia,fermented legumes,Cheese,a36ba,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/a36ba/metabat2.11.fa
Slovenia,fermented legumes,Cheese,a36ba,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/a36ba/metabat2.10.fa
Slovenia,fermented legumes,Cheese,a36ba,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/a36ba/metabat2.4.fa
Slovenia,fermented legumes,Cheese,a36ba,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/a36ba/metabat2.6.fa
Slovenia,fermented legumes,Cheese,a36ba,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/a36ba/metabat2.1.fa
Slovenia,fermented legumes,Cheese,a36ba,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/a36ba/metabat2.7.fa
Slovenia,fermented legumes,Cheese,a36ba,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/a36ba/metabat2.9.fa
Slovenia,fermented legumes,Cheese,a36ba,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/a36ba/metabat2.3.fa
Slovenia,fermented legumes,Cheese,a36ba,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/a36ba/metabat2.5.fa
Slovenia,fermented legumes,Cheese,a36ba,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/a36ba/metabat2.2.fa
Slovenia,fermented legumes,Cheese,a36ba,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/a36ba/metabat2.8.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.11.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.13.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.10.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.4.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.6.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.16.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.1.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.15.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.7.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.19.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.23.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.9.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.20.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.22.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.3.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.17.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.5.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.2.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.14.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.21.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.8.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.12.fa
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/B051_Aj_Po_Laf/metabat2.18.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.11.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.13.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.28.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.33.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.10.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.42.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.4.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.6.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.16.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.37.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.41.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.1.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.35.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.34.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.44.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.15.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.7.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.19.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.25.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.38.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.27.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.31.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.40.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.23.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.9.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.29.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.36.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.24.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.20.fa
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/PacBio_MAGs/HM010-03/metabat2.22.fa
